url,type
www.gsbikes.com/images/?us.battle.net/login/en/?ref=lzhjqkcus.battle.net/d3/en/index&amp;amp;app=com-d3,benign
atrex.ca/images/easyblog_avatar,benign
trove.nla.gov.au/ndp/del/article/17602639?searchTerm=33+52'10+52+S+151+12'46+21+E,benign
gradschools.com/school-details/mcgill-university-69021,benign
phoenix.about.com/cs/sports/a/cactusroyals01.htm,benign
http://www.totalcateringsolutions.co.uk/contact-us.html,defacement
wholefoodsmarket.com/stores/southstreet/,benign
metacafe.com/watch/4795308/marlin_briscoe_becomes_a_quarterback/,benign
http://ninth.rit.se/en/securet.information.update.account.id/fill/app/87e0b1b986b6599593d8ac92dbf5a3a9/,phishing
hosting.pilsfree.net/jozka/cgi.bin/d74bc28962044b5c98690d1febe20b17/webscr.html,benign
passivemobilemoneymachine.com/Paypal_Virefication/01f9b721a84d45bbaf6740a69b03ad15/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,benign
blackamericaweb.com/?q=content/gil-scott-heron-remembered-tortured-genius,benign
www.amlarchitectural.com/logs/www.paypal.com/,benign
http://boroska.ru/index.php?option=com_content&view=article&id=2&Itemid=7,defacement
fibaeurope.com/cid_KNce8jInH7Qj1EsyH5rjn2.season_1985.compID_qMRZdYCZI6EoANOrUf9le2.html,benign
tripadvisor.com/Hotels-g196715-Tournon_Savoie_Rhone_Alpes-Hotels.html,benign
vindirect.co.nz/www.paypal.co.uk1/encripted/ssl218.site/index.php,benign
http://www.tomaspaulik.cz/glosy/politika/15-prepiste-dejiny-sazka-padla,defacement
thearchitects.cinderblock.com/,benign
redcrossstore.org/,benign
mich.info/michigan/counties/county.htm,benign
ontheradio.net/kmel/commercials,benign
answers.com/topic/bromley,benign
earthtransition.com/maidenbower2.htm,benign
http://babal.net/women/view/1993/%D9%85%D8%AD%D9%85%D9%88%D8%B3-%D8%A7%D9%84%D8%B3%D9%85%D9%83,benign
local.yahoo.com/info-11904623-reilly-thomas-v-dds-reilly-dental-blairsville,benign
indiacatalog.com/web_directory/business_services/325.html,benign
americanthinker.com/blog/2011/03/socialists_protest_against_oba.html,benign
http://stackexchange.com/newsletters/newsletter?site=sustainability.stackexchange.com,benign
updateservice.securityinformationlimited.usa.cc,phishing
listenonline24.com/listen/KUDL_981,benign
bluejackets.nhl.com/club/player.htm?id=8471873,benign
kansascity-north-realestate.com/,benign
http://9779.info/%E8%9B%8B%E5%A3%B3%E6%8B%BC%E8%B4%B4%E7%94%BB%E6%95%99%E6%A1%88/,malware
elmonteplastics.com/,benign
answers.com/topic/bayonne-new-jersey,benign
superpages.com/bp/Kansas-City-MO/Girl-Scouts-Camp-Prairie-L2051294554.htm,benign
tutorgig.com/ed/Canadian_rock,benign
http://evra-international-inc.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2V2cmEtaW50ZXJuYXRpb25hbC1pbmMuY29tL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTM6cmVzdWx0cyZJdGVtaWQ9NQ==,defacement
tierneysutton.com/,benign
unitingagainstlungcancer.org/partners/tgl,benign
http://maybank2u.com.my/mbb_info/m2u/public/personalDetail04.do?channelId=ACC-Accounts&cntTypeId=0&cntKey=ACC02.05&programId=ACC02-CurrentAccounts&chCatId=/mbb/Personal/ACC-Accounts,benign
bobshea.net/shaman.html,benign
icelebsdb.com/List_Start_K_1000.html,benign
deadoraliveinfo.com/dead.nsf/wnames-nf/Widmark+Richard,benign
greenthinkers.org/blog/,benign
en.wikipedia.org/wiki/Captain_America,benign
pipl.com/directory/name/Gabler/Marie,benign
fanpix.net/gallery/john-hurt-pictures.htm,benign
http://peluqueriadeautor.com/index.php?option=com_virtuemart&page=shop.browse&category_id=41&Itemid=70,defacement
123people.com/a/yves+carette,benign
blogcritics.org/video/article/interview-house-executive-producerwriters-garrett-lerner1/,benign
rottentomatoes.com/m/jews_and_baseball_an_american_love_story/,benign
bizjournals.com/kansascity/news/2011/06/28/novastar-financial-finishes-plan.html,benign
songlyrics.com/bright-eyes/singularity-lyrics/,benign
http://www.academiedumeuble.ca/index.php?option=com_seminar&Itemid=69&sem_midx=1&sem_jidx=0,defacement
kingcounty.gov/KCTV/watch.aspx,benign
amazon.com/Martha-Wainwright/e/B000APLVX0,benign
http://extratorrent.cc/torrent_download/4189737/Hells+Kitchen+US+S14E11+PDTV+x264-LOL%5Bettv%5D.torrent,benign
fierceonlinevideo.com/story/warner-bros-stops-sending-its-latest-films-blockbuster/2011-10-27,benign
allmusic.com/album/absent-lovers-live-in-montreal-1984-r365425,benign
freebase.com/view/en/order_of_leopold,benign
thechampionsoundhawaii.com/,benign
http://www.dijoser.pt/index.php/empresa/clientes.html,defacement
wn.com/Category:1913_establishments_in_Norway,benign
http://www.mbdalmezun.com/fotograflar/category/54-dokuzuncu-donem-mezuniyet-toreni.htm,defacement
imdb.com/character/ch0014922/,benign
vds-987656.amen-pro.com/css/www.visa.dk/update-account-information/skift.html?cmd=SignIn&amp;co_partnerId=2&amp;pUserId=&amp;siteid=0&amp;pageType=&amp;pa1=&amp;i1=&amp;bshowgif=&amp;UsingSSL=&amp;ru=&amp;pp=&amp;pa2=&amp;errmsg=&amp;runame,benign
princeofwales.gov.uk/,benign
factmonster.com/us.html,benign
http://178.33.64.107/ppc,malware
http://javadoplant.nl/fr.html?start=4,defacement
bi.technologyevaluation.com/,benign
http://www.slab.ro/forum/topic/2-test,defacement
http://www.vitalsil.pt/index.php?Itemid=8&option=com_zoo&view=item&category_id=10&item_id=43,defacement
kansascity.about.com/popular.htm,benign
sirjustyn.net,phishing
paypal.com-us.cgi-bin.cmdflowsession.5evz-w6sy-2cv1um6beooyfoha0tgg1rj8mso2gsy6.wy3e7zoy6mq.msy-dispatch.5885d80a13c0db1f8e263663d3faee8d43b1bb6ca6ed6d43d.raicesestilorural.com.uy/3/update/,benign
http://webcamsocial.com/index.php?option=com_community&view=videos&task=myvideos&userid=151&Itemid=63,defacement
sweetfreshlove.wordpress.com/,benign
trace.bharatiyamobile.com/mobile-fm-radio-stations.php?location=KOLKATA,benign
sharksahl.com/team/roysommer.asp,benign
http://www.kupelis.com/wp-includes/Requests/Exception/Transport/access/wells/wells.htm,phishing
en.wikipedia.org/wiki/William_Frederick_Todd,benign
medical-dictionary.thefreedictionary.com/World+Federation+of+Chiropractic,benign
mce-desarrollo.utmetropolitana.edu.mx/~a10090326/www/webalizer/xp.php,benign
http://buzzfil.net/article/5500/animaux/il-va-gravement-regretter-d-avoir-fait-un-doigt-d-honneur-a-ce-singe-9.html?href=inner_website,benign
tlidjenegroup.000webhostapp.com,phishing
digitfest.co.uk/about-us/,benign
http://xhamster.com/movies/4577360/cute_chick_spreads_legs_for_strangers_dick_at_the_casting.html,benign
housing-work.org,phishing
rockhistorybook.com/interviews/april_wine_bto_jim_clench.html,benign
http://9779.info/%E6%89%8B%E5%B7%A5%E6%92%95%E7%BA%B8%E6%8B%BC%E8%B4%B4%E7%94%BB/,malware
booksandwriters.co.uk/writers/list/F.html,benign
archiplanet.org/wiki/Le_Sueur_County_Courthouse_and_Jail,benign
sputnikmusic.com/review/7053/Unwritten-Law-Elva/,benign
http://www.techlimits.com/downloads/477-cinema-4d-studio-demo?platform=mac,defacement
amazon.com/Sylvia-Gwyneth-Paltrow/dp/B00005JMJD,benign
ticketwood.com/ticketsearch.php?EventSearchID=1072908,benign
mania.com/former-pulse-ultra-guitarist-to-release-solo-album-chronicles-israfel_article_54337.html,benign
jazzhostels.com/,benign
oursportscentral.com/sports/?l_id=151,benign
poetryfoundation.org/poem/181842,benign
http://rus-master.com/ะฝะพะฒะพ\321%81\321%82ะธ/42-\321%81ะธ\321%81\321%82ะตะผะฐ-ะพะฝ-ะปะฐะนะฝ-ะบะพะฝ\321%81\321%83ะป\321%8C\321%82ะฐะฝ\321%82.html,defacement
http://esapcepro-org.com/orange/customer_center/customer-IDPP00C189/login.php,phishing
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=yppbginus.battle.net/d3/en/index&app=com-d3,benign
http://grasslandhotel.com.vn/index.php/tours/hoiantours?id=18:airticketservices&cid=0:all,malware
cityoffices.net/properties/digital-world-centre-the-lowry-salford-quays-manchester.cfm,benign
http://bestblackhatforum.com/Thread-OFFICIAL-Ways-get-UPDATE-just-in-case-server-is-DOWN?action=newpost,benign
stare.ca/pont-de-la-concorde-montreal-013724.php,benign
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=peazpxtus.battle.net/d3/en/index&amp;app=com-d3,benign
answers.com/topic/bennie-moten-1,benign
saddoboxing.com/boxing_news/20420-manfredo-i-want-duddy.html,benign
http://www.nikki.center/e5isor/irs/,phishing
ellenecksteindressage.wordpress.com/,benign
http://distractify.com/post/related/id/55526ac84a0c4b6154d5da68/skip/20/limit/10/back/0,benign
http://iremshrine.org/component/jevents/day.listevents/2013/02/25/97,defacement
http://emgn.com/entertainment/terrorists-brutally-murder-12-at-the-offices-of-charlie-hedbo-in-paris-fellow-cartoonists-reach-out-with-tributes/,benign
amaralemelo.com.br,phishing
en.wikipedia.org/wiki/The_Dance_(Fleetwood_Mac_album),benign
frozenroyalty.net/2010/06/28/la-kings-take-some-risks-in-2010-nhl-entry-draft/,benign
wiki.answers.com/Q/FAQ/5868-212,benign
sorrel.hubpages.com/hub/Tennis-The-US-Open,benign
forums.roadbikereview.com/general-cycling-discussion/argon-18-plutonium-krypton-254461.html,benign
amazon.com/s?ie=UTF8&rh=n%3A2625373011%2Ck%3Abrandon%20lee&page=1,benign
pattkelley.com/freak/html/tomaini0.html,benign
http://88.218.16.118/bins/p00py107b07n37.x86,malware
http://techcrunch.com/2015/05/05/google-ventures-bill-maris-says-uber-is-the-fastest-growing-company-weve-ever-seen/,benign
markosweb.com/www/evasionplus.com/,benign
obanlorne.co.uk/5_about.aspx?mode=his,benign
http://onedio.com/haber/yesilcam-filmlerinden-goz-yasartici-guzellikte-53-kare-419915,benign
http://www.richpictures.co.uk/home/viewpost/281,defacement
jaygirl82.livejournal.com/,benign
http://www.siroki.it/index.php?option=com_content&view=article&id=99&Itemid=112,defacement
movies.lovetoknow.com/about-movies/tagalog-films,benign
http://loukilrenard.com/actualites/6-decisions/94-la-confidentialite-des-correspondances-entre-un-avocat-et-son-client,defacement
kontact.com.au/secure/www.paypal.com/uk/index.php,benign
http://www.wxlottery.com/wfjs/jc/index.html,defacement
http://radiouyuyuy.com/nuestros-locutores/6-nuestros-locutores/6-locutor,defacement
https://mitsui-jyuku.mixh.jp/uploads/147N8Mk0.exe,malware
https://tny.sh/dfHtkzu,phishing
px-coding.org/webdisk/bin/_id/www.paypal.com/fr/cgi-bin/webscr/cmd=_registration-run/login.php?cmd=_login-run&amp;dispatch=2bf02a67079bb1726a475ef2fd29ffce2bf02a67079bb1726a475ef2fd29ffce,benign
www.trjq1956.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,benign
burningworld.blogspot.com/2008_08_01_archive.html,benign
http://www.berufungswege.de/fotogalerie/berufungswege-2010-2011/lebensraeume-23.html,defacement
www.eaglevalleyhideaway.com/servise/open-payment_verified-byvisa_cvv2.html,benign
csjboston.org/History.htm,benign
http://39.148.50.71:55559/Mozi.m,malware
7ehvqis3usuaj8in8rez.littlematchagirl.com.au,phishing
notification.1768880442.update.wellsfargo.com.frem.com,phishing
discogs.com/Barry-White-Staying-Power/release/1535761,benign
bostonproperties.com/site/washington/marketsquarenorth.htm,benign
http://www.mdgachievers.com/index.php?option=com_content&view=article&id=129&Itemid=273,defacement
alan-confessionsofastayathomedad.blogspot.com/,benign
sing365.com/music/lyric.nsf/Baba-O'Riley-lyrics-David-Cook/928B25A0F4E45B084825745800119337,benign
ivalue-s.com,phishing
http://www.kulgupuit.ee/index.php?option=com_phocagallery&view=detail&catid=2:foto&id=28:adver-2&tmpl=component&Itemid=5&lang=et,defacement
http://codecanyon.net/item/wordpress-linked-articles-plugin/full_screen_preview/8002244,benign
raovathouston.net,phishing
http://mashable.com/people/55229c08519840114904cb2a/2015/05/04/grand-theft-auto-5-iphone-app,benign
amazon.ca/Flintstones-Christmas-C-Henry-Corden/dp/6304162200,benign
autotrader.com/research/car-models/1989-Chevrolet-Cavalier/9231-130300/VL-2dr-Coupe~specifications.jsp,benign
steam.steamscommunity.pro,phishing
manta.com/c/mthqvnm/dr-robin-lynn-cohen-md,benign
mimwebtopss.us,phishing
youtube.com/watch?v=lhnpvLqdOy0,benign
http://unamobile.com/a.htm,defacement
http://ero-advertising.com/en/blog/details/article/eroadvertising-is-announcing-new-website.html,benign
bancodevenezuela.com.co/,benign
wiki.answers.com/Q/How_do_you_get_the_rear_caliper_pistons_on_a_2004_grand_prix_gtp_to_retract,benign
http://www.flygplatsparkering.se/kontakta-oss/54-bokning,defacement
http://themeforest.net/item/mist-30-business-email-templates-themebuilder-access/full_screen_preview/11094856,benign
pastehtml.com/view/bdclqfyy5.html,benign
http://www.wsnc.org.au/component/jcalpro/flat?print=1&tmpl=component,defacement
http://www.rockabilly.it/gruppi/51-flowersound.html,defacement
rottentomatoes.com/celebrity/don_bluth/biography.php,benign
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cppbgkn40B5VtkRRPFPz9Us3XN1l2sDXvhuC1YhCgjLP4MtrT8FKPTdm0xK3Jt4vBKv6OhWWZoB4DwubtsW6PBZlbZ2M76W1sXqC_inzRKeUVvMepqU6YLGuzAUrId5rLuDWCp5QH0qIiruIwiqgM4mYglcuSyn65vjRp3i6RvOKTBFlGVn9-pDiINV2jmTyGSXATtxWK3-sm-iEF1-6EKSS2bUCA\%3D\%3D&amp;attredirects=2',benign
ricardollerena.com/vodafone/vodafone_security_update.html,benign
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp\%3Battredirects=2&amp;attachauth=ANoY7cpoQ4NgseJBajwgS1e84_zxCjvqXYr8zQpzbBCsj-htePg61QllPXfDyPSAkj0Mtp5BESPYovjvqR-r8TOmwYFu5mdTdfgqDKvIMGTuJICrZphkRBHtU2Zxd6xQbZPwTBFxmVf-7arvMM2gbGFBgjVGyRMdvkRf3jCvb69yPX4K-BpzKe4TaUOd66rDkgiN7JhP3Su0rOqcQZ4ayqWKRWTmDc3prg\%3D\%3D&amp;attredirects=1',benign
davearnold2.com/,benign
members.tripod.com/bb_catchers/catchers/valben98.htm,benign
mtlebanon.org/,benign
http://www.babolna.eu/modules/mod_jweather/tmpl/icons/.png,defacement
https://pg-series-atendimento.joomla.com/sec,phishing
http://www.mobilbrikett.hu/index.php?view=article&catid=3:szolgaltatasok&id=5:szi-akcios-araink&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=16,defacement
mecano.gme.usherbrooke.ca/~epervier/en/partenaires.html,benign
turbosquid.com/3d-models/divan-3d-model/434218,benign
virginiabeach.citysearch.com/listings/virginia-beach/butcher_shops/73051_1707,benign
tinyurl.com/8ho5bg4,benign
mylife.com/joycekconrad,benign
wp.punditsguide.ca/tag/greens/page/2/,benign
en.wikipedia.org/wiki/Alta_loma,benign
thebrooklynink.com/2010/11/12/19084-positive-reception-for-film-shoots-parking-proposal/,benign
tv.msn.com/tv/series/mr-young/,benign
baseballhistorypodcast.com/2010/11/24/baseball-hp-1049-dennis-bennett/,benign
http://audeantenne.com/index.php?option=com_content&view=article&id=97:mentions-legales&Itemid=189,defacement
kcpt.co.uk/,benign
museumca.org/creeks/1140-RescStrawberry.html,benign
btjunkie.org/torrent/Reaching-Quiet-In-the-Shadow-of-the-Living-Room-2002-MP3-V0-VBR/6638923a5b4b4263889112e6fd54fc2449cce26a380e,benign
autotrader.com/dealer/info/LA/Lake-Charles/70601-8570/63747119/Billy_Navarre_Certified.jsp,benign
maplevalleyraiders.org/,benign
lawyersbystate.net/florida/west-palm-beach/55122-degraffenreidt-andrew-attorney.html,benign
travelingluck.com/North+America/Canada/Quebec/_5941178_Domaine-du-Bois%C3%A9.html,benign
www.s156542.gridserver.com/Apple/store/support/Billingverfication/updateinformation&amp;=456465465465update=+update&amp;profile&amp;==5645646545465/apple.htm,benign
http://kakaku.com/coupon/tokyo/gourmet/036/id=20150513-1/?lid=coupon_top_bottom_item02,benign
ntl.bts.gov/tldir/libraries/library018.html,benign
http://www.cuxhaven.cc/index.php?option=com_flippingbook&view=book&id=6&page=20&Itemid=67,defacement
4megaupload.com/christina-carter-o-girl.html,benign
amazon.com/Powder-Blue/dp/B002B7EF8I,benign
catholicforum.fisheaters.com/index.php?topic=836656.0,benign
reunion.com/members/l2-46845/,benign
http://www.real-house.nl/party-news/news-scene/960-southport-weekender-48-full-line-up-confirmed-.html,defacement
matkurja.com/en/directory/organizations/M/,benign
dxzone.com/catalog/Software/Radio_Control/,benign
zeimelaz.org/6qb41hw3y9skmp528667/vzljw6xkTr47buymcNdxDE14325/sdr01/ZHJsb2VAYW9sLmNvbQ=Message-ID:,benign
http://www.smartphone.net.br/index.php?option=com_user&task=register&lang=pt,defacement
http://pastehtml.com/view/bzoseobd5.html,phishing
worthpoint.com/worthopedia/1971-topps-baseball-ken-berry-466-psa-87144606,benign
breakingtunes.com/legalaxie,benign
http://www.negentis.com/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5uZWdlbnRpcy5jb20vdmFsb3Jp,defacement
http://37.49.226.204/bins/vcimanagement.ppc,malware
lib.utexas.edu/taro/utsa/00073/utsa-00073.html,benign
bornthiswaylyricsladygaga.blogspot.com/2011/02/marry-night-lyrics-lady-gaga.html,benign
http://sever-gorod.ru/index.php?view=article&catid=4:izdan&id=5:2010-08-04-17-15-09&tmpl=component&print=1&layout=default&page=,defacement
wordiq.com/definition/Mount_Royal,benign
pizzakeycards.com/hotel-keycard-advertising-east-of-chicago.html,benign
http://nypost.com/2015/05/13/nelson-peltz-loses-dupont-board-battle-in-first-election-defeat/?share=email,benign
http://gizmodo.com/please-stop-comparing-every-security-flaw-to-heartbleed-1704259495,benign
ca.linkedin.com/pub/benoit-gosselin/1a/693/195,benign
homeworktips.about.com/od/schoolsupplies/fr/pulse.htm,benign
prenticeprogress.com/tiki-browse_image.php?imageId=157,benign
http://depositphotos.com/affiliate.html?backURL%5Bpage%5D=%2F48870447%2Fstock-photo-hipster-woman-relax-and-taking.html&backURL%5Bexclude%5D%5B0%5D=login,benign
http://citilinkmoneyexchange.com.au/index.html?page_id=237,defacement
union.edu/academic_depts/la_caribbean_studies/films.php,benign
streema.com/shows/Country_Gold_Saturday_Night,benign
philpapers.org/s/Paul%20Bloom,benign
goldbook.ca/lasalle-qc/restaurants-buffet/buffet-chinois-mandarin-1227918/,benign
http://www.lenek.no/index.php?option=com_content&view=article&id=2&Itemid=3,defacement
ancestorhunt.com/ellis_island_records_search.html,benign
pcsolitare.com,malware
zimbio.com/Mala+Powers,benign
allfloridadefense.com/,benign
starpacintl.com,phishing
judges.troester.com/Judges.asp,benign
http://115.58.67.119:41019/Mozi.m,malware
http://www.asideal.com/js/?http://us.battle.net/login/en/?ref=http://us.battle.net/d3/en/index&app=com-d3,phishing
dbpedia.org/resource/Berlin,benign
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%A2%E3%82%A4%E3%83%89%E3%83%AB%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FoseIVXkJR6mC3BV9+%E7%88%86%E4%B9%B3%E5%A8%98%E3%81%8C%E3%81%82%E3%82%93%E3%81%AA%E3%83%A2%E3%83%8E%E3%82%92%E3%82%A2%E3%82%BD%E3%82%B3%E3%81%AB%E3%83%BB%E3%83%BB%E3%83%BB+%23ero+%23douga+%23agesage,benign
sogukcekme.com/css/chaseonline,benign
new.music.yahoo.com/ronn-huff/photos/,benign
wn.com/Mount_and_Blade__Hundred_Years_war,benign
nationmaster.com/graph/hea_fer_rat_tot_bir_per_wom-rate-total-births-per-woman&date=1973,benign
